YEAR,MO,DY,HR,CloudCover,SolarIrradiance,Temp2m,DewPoint2m,Humidity2m,SolarZenith,Forecasted_SW_DWN
2023,9,19,12,27.18,794.15,30.97,24.01,66.47,31.04,861.95
2023,9,19,13,62.54,632.45,30.85,24.13,67.47,39.16,764.53
2023,9,19,14,55.5,504.58,30.62,24.24,68.8,50.06,610.17
2023,9,19,15,50.57,327.02,30.23,24.5,71.44,62.24,411.4
2023,9,19,16,35.42,154.38,29.89,24.89,74.67,75.01,192.43
2023,9,19,17,28.3,17.85,28.49,25.05,81.71,87.22,20.33
2023,9,19,18,25.77,0.0,27.78,24.32,81.48,90.0,0.0
2023,9,19,19,12.77,0.0,27.75,23.84,79.23,90.0,0.0
2023,9,19,20,24.73,0.0,27.79,23.34,76.71,90.0,0.0
2023,9,19,21,27.47,0.0,27.35,23.33,78.72,90.0,0.0
2023,9,19,22,7.1,0.0,26.63,23.32,82.07,90.0,0.0
2023,9,19,23,9.44,0.0,26.07,23.29,84.66,90.0,0.0
2023,9,20,0,27.11,0.0,25.61,23.22,86.65,90.0,0.0
2023,9,20,1,37.11,0.0,25.18,23.13,88.35,90.0,0.0
2023,9,20,2,31.61,0.0,24.76,23.05,90.25,90.0,0.0
2023,9,20,3,24.2,0.0,24.37,22.93,91.65,90.0,0.0
2023,9,20,4,24.13,0.0,24.07,22.79,92.57,90.0,0.0
2023,9,20,5,27.02,7.18,23.83,22.7,93.42,88.66,7.7
2023,9,20,6,52.71,114.4,25.28,23.82,91.58,77.61,130.25
2023,9,20,7,35.39,318.1,28.51,24.45,78.9,64.8,345.33
2023,9,20,8,18.74,528.9,29.54,23.73,71.07,52.5,555.28
2023,9,20,9,35.43,684.83,30.21,23.96,69.26,41.33,724.1
2023,9,20,10,53.29,718.92,30.74,24.32,68.63,32.59,835.0
2023,9,20,11,61.32,757.72,31.13,24.6,68.27,28.66,864.97
2023,9,20,12,57.98,736.62,31.35,24.75,68.03,31.43,840.58
2023,9,20,13,43.12,648.47,31.37,24.77,68.03,39.51,749.05
2023,9,20,14,58.0,462.17,31.19,24.81,68.91,50.37,597.17
2023,9,20,15,52.89,300.5,30.75,25.19,72.3,62.53,400.3
2023,9,20,16,53.13,131.5,30.25,25.11,74.09,75.28,184.25
2023,9,20,17,43.78,15.73,28.53,25.72,84.83,87.4,18.38
2023,9,20,18,60.79,0.0,27.33,25.22,88.19,90.0,0.0
2023,9,20,19,57.87,0.0,26.98,24.92,88.5,90.0,0.0
2023,9,20,20,64.98,0.0,26.64,24.67,88.91,90.0,0.0
2023,9,20,21,70.08,0.0,26.26,24.43,89.63,90.0,0.0
2023,9,20,22,72.81,0.0,25.87,24.25,90.72,90.0,0.0
2023,9,20,23,66.86,0.0,25.56,24.15,91.85,90.0,0.0
2023,9,21,0,62.91,0.0,25.29,23.92,92.14,90.0,0.0
2023,9,21,1,70.22,0.0,25.08,23.5,90.89,90.0,0.0
2023,9,21,2,84.6,0.0,24.82,23.21,90.7,90.0,0.0
2023,9,21,3,88.1,0.0,24.44,23.11,92.2,90.0,0.0
2023,9,21,4,80.58,0.0,23.92,23.06,94.94,90.0,0.0
2023,9,21,5,58.87,6.1,23.52,23.07,97.29,88.71,7.1
2023,9,21,6,87.76,86.43,24.32,23.34,94.23,77.73,125.35
2023,9,21,7,89.23,204.25,25.62,23.62,88.66,64.93,303.55
2023,9,21,8,88.03,360.52,27.24,23.9,82.0,52.67,497.83
2023,9,21,9,57.59,532.83,28.75,24.11,76.04,41.55,675.72
2023,9,21,10,69.86,646.28,29.83,24.34,72.42,32.89,824.03
2023,9,21,11,76.21,675.58,30.45,24.49,70.54,29.04,841.75
2023,9,21,12,74.98,627.7,30.81,24.6,69.55,31.82,822.0
2023,9,21,13,60.98,564.9,30.94,24.64,69.17,39.86,730.6
2023,9,21,14,70.53,434.38,30.78,24.61,69.72,50.68,578.22
2023,9,21,15,70.59,273.98,30.31,24.73,72.12,62.81,380.65
2023,9,21,16,69.13,120.1,29.78,24.95,75.43,75.56,173.12
2023,9,21,17,31.08,15.05,28.51,25.13,82.05,87.56,16.5
2023,9,21,18,42.79,0.0,27.68,24.65,83.54,90.0,0.0
2023,9,21,19,40.07,0.0,27.43,24.2,82.56,90.0,0.0
2023,9,21,20,59.85,0.0,27.13,23.94,82.68,90.0,0.0
2023,9,21,21,62.95,0.0,26.91,23.69,82.49,90.0,0.0
2023,9,21,22,68.71,0.0,26.59,23.59,83.58,90.0,0.0
2023,9,21,23,69.13,0.0,25.97,23.57,86.6,90.0,0.0
2023,9,22,0,67.6,0.0,25.22,23.69,91.18,90.0,0.0
2023,9,22,1,43.78,0.0,24.64,23.65,94.27,90.0,0.0
2023,9,22,2,54.23,0.0,24.28,23.47,95.26,90.0,0.0
2023,9,22,3,67.82,0.0,24.04,23.26,95.51,90.0,0.0
2023,9,22,4,84.9,0.0,23.76,23.01,95.63,90.0,0.0
2023,9,22,5,77.31,6.05,23.49,22.76,95.79,88.76,7.82
2023,9,22,6,80.82,97.45,24.78,23.52,92.8,77.85,148.27
2023,9,22,7,92.34,232.95,26.57,23.85,85.13,65.07,369.4
2023,9,22,8,93.24,396.7,27.97,24.02,79.28,52.83,575.67
2023,9,22,9,78.17,571.97,28.84,24.14,75.92,41.78,741.8
2023,9,22,10,76.5,649.9,29.57,24.33,73.58,33.2,850.5
2023,9,22,11,74.76,695.78,30.11,24.42,71.75,29.42,862.2
2023,9,22,12,52.23,631.3,30.44,24.45,70.48,32.21,835.2
2023,9,22,13,78.98,522.12,30.57,24.39,69.68,40.21,736.95
2023,9,22,14,77.38,423.85,30.48,24.27,69.49,50.99,578.45
2023,9,22,15,64.27,275.85,30.07,24.27,71.12,63.1,376.4
2023,9,22,16,65.27,119.2,29.41,24.83,76.5,75.83,162.35
2023,9,22,17,43.76,12.38,27.93,24.82,83.26,87.72,14.43
2023,9,22,18,39.16,0.0,26.97,24.21,84.92,90.0,0.0
2023,9,22,19,50.83,0.0,26.65,23.76,84.15,90.0,0.0
2023,9,22,20,49.87,0.0,26.52,23.29,82.51,90.0,0.0
2023,9,22,21,77.69,0.0,26.36,22.95,81.58,90.0,0.0
2023,9,22,22,72.32,0.0,25.93,22.87,83.22,90.0,0.0
2023,9,22,23,91.83,0.0,25.36,22.89,86.16,90.0,0.0
2023,9,23,0,96.45,0.0,24.96,22.81,87.84,90.0,0.0
2023,9,23,1,95.88,0.0,24.71,22.69,88.5,90.0,0.0
2023,9,23,2,98.11,0.0,24.53,22.56,88.79,90.0,0.0
2023,9,23,3,81.53,0.0,24.38,22.46,89.02,90.0,0.0
2023,9,23,4,58.89,0.0,24.26,22.35,89.06,90.0,0.0
2023,9,23,5,46.77,6.22,24.1,22.29,89.7,88.81,6.9
2023,9,23,6,85.02,78.8,25.13,23.48,90.59,77.97,130.65
2023,9,23,7,95.47,188.0,27.9,24.36,81.22,65.2,341.38
2023,9,23,8,98.03,323.77,29.05,24.22,75.29,53.0,546.53
2023,9,23,9,84.89,451.1,29.23,24.4,75.23,42.0,712.78
2023,9,23,10,88.36,619.65,29.77,24.76,74.54,33.5,822.45
2023,9,23,11,98.6,629.95,30.23,24.95,73.41,29.8,852.3
2023,9,23,12,74.19,604.42,30.48,25.01,72.65,32.6,824.12
2023,9,23,13,91.76,492.83,30.5,25.0,72.46,40.56,723.72
2023,9,23,14,98.68,376.67,30.38,25.0,72.98,51.31,563.8
2023,9,23,15,89.34,253.48,29.94,25.35,76.45,63.39,361.65
2023,9,23,16,63.47,115.9,29.25,25.4,79.8,76.1,152.02
2023,9,23,17,29.05,12.62,27.58,25.49,88.39,87.88,12.73
2023,9,23,18,11.11,0.0,26.42,24.96,91.59,90.0,0.0
2023,9,23,19,24.11,0.0,25.96,24.65,92.5,90.0,0.0
2023,9,23,20,55.69,0.0,25.52,24.39,93.41,90.0,0.0
2023,9,23,21,36.54,0.0,25.05,24.12,94.52,90.0,0.0
2023,9,23,22,52.37,0.0,24.61,23.85,95.52,90.0,0.0
2023,9,23,23,57.76,0.0,24.17,23.6,96.65,90.0,0.0
2023,9,24,0,43.98,0.0,23.74,23.41,98.04,90.0,0.0
2023,9,24,1,59.02,0.0,23.37,23.24,99.18,90.0,0.0
2023,9,24,2,38.92,0.0,23.05,23.0,99.7,90.0,0.0
2023,9,24,3,39.56,0.0,22.83,22.74,99.49,90.0,0.0
2023,9,24,4,38.32,0.0,22.7,22.54,98.97,90.0,0.0
2023,9,24,5,41.57,6.6,22.67,22.37,98.18,88.86,7.1
2023,9,24,6,54.59,112.6,24.09,23.45,96.27,78.09,140.93
2023,9,24,7,68.44,285.23,25.6,23.94,90.6,65.34,360.42
2023,9,24,8,75.28,455.73,27.0,23.99,83.7,53.18,568.47
2023,9,24,9,68.26,597.83,28.16,23.82,77.45,42.23,734.83
2023,9,24,10,46.73,732.6,29.01,23.8,73.62,33.81,842.65
2023,9,24,11,60.77,743.62,29.57,23.83,71.35,30.19,868.12
2023,9,24,12,43.85,703.58,29.91,23.85,70.04,32.99,840.1
2023,9,24,13,65.06,624.4,30.02,23.85,69.56,40.91,742.17
2023,9,24,14,71.99,431.77,29.91,23.8,69.76,51.62,584.22
2023,9,24,15,78.39,276.98,29.49,23.84,71.74,63.67,382.65
2023,9,24,16,69.77,127.2,28.73,24.12,76.26,76.37,165.52
2023,9,24,17,87.9,12.77,26.96,24.4,85.98,88.03,13.1
2023,9,24,18,19.02,0.0,25.93,23.65,87.29,90.0,0.0
2023,9,24,19,21.32,0.0,25.58,23.28,87.12,90.0,0.0
2023,9,24,20,55.08,0.0,25.56,22.86,85.01,90.0,0.0
2023,9,24,21,52.98,0.0,25.54,22.59,83.69,90.0,0.0
2023,9,24,22,32.01,0.0,25.15,22.5,85.18,90.0,0.0
2023,9,24,23,21.91,0.0,24.62,22.49,87.89,90.0,0.0
2023,9,25,0,39.83,0.0,24.23,22.41,89.6,90.0,0.0
2023,9,25,1,34.89,0.0,23.95,22.32,90.56,90.0,0.0
2023,9,25,2,47.44,0.0,23.62,22.25,91.99,90.0,0.0
2023,9,25,3,27.74,0.0,23.21,22.03,93.13,90.0,0.0
2023,9,25,4,18.29,0.0,22.93,21.88,93.77,90.0,0.0
2023,9,25,5,19.45,6.75,22.67,21.73,94.54,88.91,7.05
2023,9,25,6,28.85,130.52,24.11,22.79,92.36,78.21,146.32
2023,9,25,7,35.47,321.3,25.95,23.15,84.6,65.48,369.55
2023,9,25,8,36.97,538.03,27.74,23.26,76.79,53.35,577.88
2023,9,25,9,32.99,716.55,28.93,23.36,72.12,42.46,743.62
2023,9,25,10,42.5,784.97,29.73,23.45,69.2,34.13,852.4
2023,9,25,11,41.95,736.25,30.28,23.5,67.19,30.57,848.4
2023,9,25,12,51.19,730.6,30.56,23.42,65.82,33.38,822.03
2023,9,25,13,38.52,602.95,30.57,23.25,65.08,41.26,723.75
2023,9,25,14,44.21,505.98,30.34,23.17,65.59,51.93,566.3
2023,9,25,15,40.72,317.65,30.13,23.23,66.64,63.96,365.3
2023,9,25,16,20.45,139.8,29.32,22.94,68.63,76.65,152.62
2023,9,25,17,17.36,11.27,27.09,23.68,81.68,88.17,11.48
2023,9,25,18,6.8,0.0,26.2,22.69,81.04,90.0,0.0
2023,9,25,19,11.7,0.0,26.26,21.91,76.93,90.0,0.0
2023,9,25,20,11.14,0.0,26.0,21.43,75.9,90.0,0.0
2023,9,25,21,27.12,0.0,25.33,21.29,78.3,90.0,0.0
2023,9,25,22,21.25,0.0,24.51,21.25,81.98,90.0,0.0
2023,9,25,23,23.68,0.0,23.59,21.25,86.69,90.0,0.0
2023,9,26,0,21.34,0.0,22.82,21.15,90.31,90.0,0.0
2023,9,26,1,31.09,0.0,22.27,20.97,92.33,90.0,0.0
2023,9,26,2,13.63,0.0,21.88,20.8,93.67,90.0,0.0
2023,9,26,3,21.93,0.0,21.62,20.71,94.58,90.0,0.0
2023,9,26,4,24.9,0.0,21.39,20.65,95.6,90.0,0.0
2023,9,26,5,19.05,6.4,21.21,20.62,96.64,88.96,6.65
2023,9,26,6,49.64,113.4,22.9,21.67,92.88,78.33,140.98
2023,9,26,7,40.52,315.02,24.87,22.23,85.26,65.62,366.05
2023,9,26,8,37.38,531.88,26.84,22.49,77.17,53.53,579.22
2023,9,26,9,24.0,719.53,28.38,22.78,71.83,42.69,749.38
2023,9,26,10,29.05,821.5,29.31,23.16,69.57,34.44,859.88
2023,9,26,11,52.61,821.65,29.91,23.42,68.24,30.95,892.72
2023,9,26,12,51.46,794.45,30.3,23.56,67.33,33.77,864.15
2023,9,26,13,30.35,661.92,30.46,23.57,66.75,41.62,763.7
2023,9,26,14,44.45,542.33,30.36,23.56,67.02,52.25,601.67
2023,9,26,15,40.65,345.12,30.02,23.76,69.22,64.25,393.05
2023,9,26,16,23.41,155.07,29.43,23.94,72.35,76.92,167.38
2023,9,26,17,5.93,11.55,27.42,24.17,82.54,88.31,11.7
2023,9,26,18,2.37,0.0,26.47,23.13,81.86,90.0,0.0
2023,9,26,19,3.55,0.0,25.96,22.7,82.27,90.0,0.0
2023,9,26,20,2.96,0.0,25.34,22.45,84.01,90.0,0.0
2023,9,26,21,21.48,0.0,24.76,22.24,85.81,90.0,0.0
2023,9,26,22,3.55,0.0,24.23,22.01,87.46,90.0,0.0
2023,9,26,23,6.49,0.0,23.81,21.82,88.55,90.0,0.0
2023,9,27,0,10.62,0.0,23.5,21.6,89.09,90.0,0.0
2023,9,27,1,16.14,0.0,23.28,21.4,89.14,90.0,0.0
2023,9,27,2,12.44,0.0,23.16,21.18,88.64,90.0,0.0
2023,9,27,3,13.06,0.0,23.12,21.0,87.87,90.0,0.0
2023,9,27,4,11.28,0.0,23.05,20.87,87.55,90.0,0.0
2023,9,27,5,13.08,6.43,22.96,20.78,87.58,89.0,6.55
2023,9,27,6,13.51,137.35,24.08,22.28,89.82,78.46,145.23
2023,9,27,7,11.46,355.67,27.15,22.47,75.69,65.77,371.55
2023,9,27,8,9.56,573.42,28.99,21.95,65.8,53.7,583.12
2023,9,27,9,7.99,744.67,29.65,22.26,64.62,42.93,751.83
2023,9,27,10,30.37,845.12,30.08,22.86,65.34,34.75,861.78
2023,9,27,11,45.82,819.17,30.47,23.32,65.67,31.34,876.7
2023,9,27,12,27.71,765.78,30.75,23.65,65.94,34.16,848.6
2023,9,27,13,45.96,687.1,30.82,23.88,66.58,41.97,749.72
2023,9,27,14,42.67,538.7,30.67,23.98,67.53,52.56,590.08
2023,9,27,15,33.54,343.83,30.27,24.17,69.92,64.54,383.58
2023,9,27,16,26.32,147.75,29.45,24.21,73.47,77.19,161.45
2023,9,27,17,8.74,10.48,27.2,24.42,84.84,88.45,10.57
2023,9,27,18,4.73,0.0,25.84,23.67,87.8,90.0,0.0
2023,9,27,19,6.07,0.0,25.15,23.18,88.76,90.0,0.0
2023,9,27,20,2.96,0.0,24.6,22.86,90.02,90.0,0.0
2023,9,27,21,2.55,0.0,24.12,22.64,91.38,90.0,0.0
2023,9,27,22,5.45,0.0,23.74,22.4,92.21,90.0,0.0
2023,9,27,23,7.81,0.0,23.44,22.16,92.49,90.0,0.0
2023,9,28,0,8.37,0.0,23.29,21.91,91.87,90.0,0.0
2023,9,28,1,10.46,0.0,23.39,21.67,90.09,90.0,0.0
2023,9,28,2,7.25,0.0,23.5,21.51,88.65,90.0,0.0
2023,9,28,3,8.35,0.0,23.58,21.45,87.87,90.0,0.0
2023,9,28,4,8.92,0.0,23.04,21.45,90.83,90.0,0.0
2023,9,28,5,13.23,6.47,22.22,21.47,95.64,89.05,6.65
2023,9,28,6,39.9,129.98,23.46,22.54,94.62,78.58,150.8
2023,9,28,7,40.59,345.6,25.34,23.08,87.29,65.91,379.65
2023,9,28,8,22.17,571.22,27.16,23.27,79.25,53.89,590.58
2023,9,28,9,13.43,735.35,28.6,23.31,73.1,43.17,756.47
2023,9,28,10,37.72,822.6,29.62,23.37,69.11,35.07,862.58
2023,9,28,11,43.04,828.0,30.28,23.44,66.85,31.72,872.42
2023,9,28,12,25.94,787.08,30.63,23.45,65.6,34.55,843.28
2023,9,28,13,39.68,700.03,30.68,23.42,65.29,42.32,743.6
2023,9,28,14,35.31,545.8,30.46,23.32,65.68,52.88,583.5
2023,9,28,15,27.37,355.33,30.02,23.36,67.51,64.82,378.7
2023,9,28,16,8.64,155.18,29.33,23.32,70.15,77.46,157.27
2023,9,28,17,4.14,9.7,27.45,23.6,79.56,88.57,9.73
2023,9,28,18,4.73,0.0,26.67,22.42,77.45,90.0,0.0
2023,9,28,19,2.96,0.0,26.37,21.81,75.95,90.0,0.0
2023,9,28,20,51.46,0.0,25.92,21.51,76.62,90.0,0.0
2023,9,28,21,4.14,0.0,25.32,21.41,78.95,90.0,0.0
2023,9,28,22,16.11,0.0,24.78,21.34,81.14,90.0,0.0
2023,9,28,23,3.55,0.0,24.32,21.28,83.05,90.0,0.0
2023,9,29,0,1.78,0.0,23.94,21.21,84.59,90.0,0.0
2023,9,29,1,4.06,0.0,23.53,21.16,86.51,90.0,0.0
2023,9,29,2,4.73,0.0,23.2,21.1,87.9,90.0,0.0
2023,9,29,3,2.96,0.0,23.03,21.0,88.36,90.0,0.0
2023,9,29,4,14.32,0.0,22.96,20.88,88.1,90.0,0.0
2023,9,29,5,19.06,5.8,22.92,20.78,87.82,89.09,5.93
2023,9,29,6,38.8,130.32,24.13,22.27,89.57,78.71,139.35
2023,9,29,7,0.42,360.67,26.31,22.29,78.61,66.06,361.02
2023,9,29,8,0.6,566.53,28.14,21.81,68.49,54.07,567.03
2023,9,29,9,2.37,729.38,29.06,22.08,66.04,43.41,730.72
2023,9,29,10,3.58,832.25,29.71,22.33,64.62,35.39,835.8
2023,9,29,11,25.58,835.58,30.17,22.61,64.0,32.11,860.72
2023,9,29,12,18.04,766.33,30.39,22.86,64.16,34.94,830.8
2023,9,29,13,43.19,684.5,30.36,22.99,64.77,42.67,731.0
2023,9,29,14,36.61,524.58,30.13,22.99,65.65,53.19,572.03
2023,9,29,15,27.63,336.7,29.67,23.02,67.51,65.11,369.35
2023,9,29,16,22.86,145.82,28.85,23.19,71.67,77.73,151.07
2023,9,29,17,38.66,8.07,26.88,23.62,82.43,88.69,8.73
2023,9,29,18,31.12,0.0,25.62,22.85,84.73,90.0,0.0
2023,9,29,19,25.51,0.0,25.23,22.18,83.22,90.0,0.0
2023,9,29,20,20.16,0.0,25.13,21.49,80.22,90.0,0.0
2023,9,29,21,14.61,0.0,25.12,20.95,77.71,90.0,0.0
2023,9,29,22,63.41,0.0,24.87,20.66,77.47,90.0,0.0
2023,9,29,23,65.81,0.0,24.92,20.15,74.91,90.0,0.0
2023,9,30,0,59.89,0.0,24.71,20.05,75.48,90.0,0.0
2023,9,30,1,55.68,0.0,24.46,20.29,77.68,90.0,0.0
2023,9,30,2,36.72,0.0,24.23,20.42,79.38,90.0,0.0
2023,9,30,3,38.15,0.0,23.84,20.69,82.59,90.0,0.0
2023,9,30,4,43.72,0.0,23.72,20.62,82.88,90.0,0.0
2023,9,30,5,33.61,5.0,23.72,20.4,81.74,89.14,5.4
2023,9,30,6,55.66,123.43,24.71,21.65,83.37,78.84,130.48
2023,9,30,7,14.29,341.4,26.96,21.72,73.06,66.21,346.2
2023,9,30,8,3.01,549.0,29.27,21.75,64.01,54.25,550.83
2023,9,30,9,17.05,709.88,30.19,22.35,62.92,43.65,713.2
2023,9,30,10,25.53,786.62,30.87,22.98,62.85,35.71,817.5
2023,9,30,11,44.44,780.67,31.3,23.48,63.21,32.49,837.42
2023,9,30,12,43.73,731.75,31.54,23.81,63.62,35.33,808.45
2023,9,30,13,49.12,617.65,31.57,24.02,64.31,43.03,709.67
2023,9,30,14,46.83,480.02,31.34,24.06,65.31,53.51,552.1
2023,9,30,15,34.36,295.8,30.92,24.13,67.21,65.4,351.77
2023,9,30,16,18.11,130.93,30.48,24.15,69.12,78.0,139.43
2023,9,30,17,4.14,7.4,28.99,24.34,76.08,88.81,7.5
2023,9,30,18,17.01,0.0,27.67,23.96,80.26,90.0,0.0
2023,9,30,19,12.89,0.0,26.6,23.99,85.65,90.0,0.0
2023,9,30,20,30.6,0.0,25.74,23.84,89.23,90.0,0.0
2023,9,30,21,24.12,0.0,25.13,23.62,91.35,90.0,0.0
2023,9,30,22,66.0,0.0,24.67,23.42,92.81,90.0,0.0
2023,9,30,23,23.47,0.0,24.36,23.29,93.73,90.0,0.0
2023,10,1,0,39.36,0.0,24.21,23.24,94.3,90.0,0.0
2023,10,1,1,35.86,0.0,24.14,23.23,94.67,90.0,0.0
2023,10,1,2,37.04,0.0,24.01,23.17,94.99,90.0,0.0
2023,10,1,3,21.69,0.0,23.83,23.07,95.46,90.0,0.0
2023,10,1,4,25.86,0.0,23.61,22.93,95.91,90.0,0.0
2023,10,1,5,22.84,4.75,23.43,22.81,96.3,89.18,4.93
2023,10,1,6,59.92,110.72,24.65,23.52,93.42,78.96,123.53
2023,10,1,7,29.22,308.38,26.51,23.92,85.69,66.36,336.05
2023,10,1,8,45.56,507.75,28.35,24.02,77.36,54.44,541.15
2023,10,1,9,46.54,672.5,29.38,24.28,74.08,43.9,706.03
2023,10,1,10,31.26,804.95,29.97,24.45,72.35,36.03,812.6
2023,10,1,11,36.7,816.08,30.32,24.49,71.07,32.87,852.88
2023,10,1,12,41.72,770.4,30.54,24.49,70.19,35.71,822.0
2023,10,1,13,49.22,660.6,30.67,24.41,69.29,43.38,720.85
2023,10,1,14,40.88,501.4,30.6,24.31,69.16,53.82,560.8
2023,10,1,15,32.66,315.73,30.13,24.46,71.69,65.69,357.2
2023,10,1,16,28.63,130.12,29.46,24.67,75.51,78.27,140.25
2023,10,1,17,14.28,6.55,27.65,24.93,85.2,88.92,6.95
2023,10,1,18,6.56,0.0,26.5,24.26,87.52,90.0,0.0
2023,10,1,19,11.86,0.0,25.9,23.67,87.47,90.0,0.0
2023,10,1,20,7.72,0.0,25.31,23.17,87.96,90.0,0.0
2023,10,1,21,7.99,0.0,24.75,22.83,89.06,90.0,0.0
2023,10,1,22,1.78,0.0,24.32,22.64,90.27,90.0,0.0
2023,10,1,23,0.59,0.0,24.07,22.56,91.25,90.0,0.0
2023,10,2,0,14.85,0.0,23.99,22.49,91.3,90.0,0.0
2023,10,2,1,64.54,0.0,24.01,22.37,90.53,90.0,0.0
2023,10,2,2,93.42,0.0,24.11,22.19,89.09,90.0,0.0
2023,10,2,3,57.45,0.0,24.37,22.0,86.62,90.0,0.0
2023,10,2,4,55.05,0.0,24.52,21.89,85.38,90.0,0.0
2023,10,2,5,76.91,4.53,24.33,21.99,86.91,89.22,4.93
2023,10,2,6,58.83,121.22,24.93,23.2,90.29,79.09,132.82
2023,10,2,7,32.25,331.67,26.68,23.08,80.7,66.51,353.08
2023,10,2,8,39.88,532.35,27.62,22.88,75.39,54.63,559.88
2023,10,2,9,71.99,616.62,28.27,22.67,71.66,44.14,723.65
2023,10,2,10,52.48,760.12,28.86,22.0,66.52,36.35,825.83
2023,10,2,11,63.75,693.35,29.32,20.81,60.36,33.26,844.75
2023,10,2,12,66.18,632.28,29.87,19.91,55.33,36.1,813.12
2023,10,2,13,48.39,534.25,30.76,18.05,47.35,43.73,713.1
2023,10,2,14,60.97,408.83,30.65,17.28,45.47,54.13,553.62
2023,10,2,15,48.73,262.2,29.91,17.03,46.45,65.97,351.42
2023,10,2,16,42.37,98.6,27.85,18.19,55.93,78.54,136.15
2023,10,2,17,16.23,5.93,24.99,20.3,75.26,89.02,6.15
2023,10,2,18,23.73,0.0,23.73,19.75,78.39,90.0,0.0
2023,10,2,19,31.41,0.0,23.11,19.59,80.51,90.0,0.0
2023,10,2,20,43.24,0.0,22.82,19.67,82.42,90.0,0.0
2023,10,2,21,48.64,0.0,22.58,19.65,83.47,90.0,0.0
2023,10,2,22,76.18,0.0,22.46,19.56,83.69,90.0,0.0
2023,10,2,23,82.81,0.0,22.31,19.32,83.14,90.0,0.0
2023,10,3,0,81.07,0.0,22.33,19.04,81.72,90.0,0.0
2023,10,3,1,47.84,0.0,22.32,18.74,80.27,90.0,0.0
2023,10,3,2,46.16,0.0,22.18,18.39,79.15,90.0,0.0
2023,10,3,3,11.22,0.0,21.84,18.17,79.73,90.0,0.0
2023,10,3,4,14.74,0.0,21.8,18.05,79.35,90.0,0.0
2023,10,3,5,38.58,4.55,21.02,17.98,82.82,89.27,4.8
2023,10,3,6,63.96,113.43,21.7,19.52,87.74,79.23,133.98
2023,10,3,7,67.49,305.73,23.92,19.81,77.85,66.66,355.98
2023,10,3,8,39.04,527.67,26.66,17.57,57.58,54.82,563.45
2023,10,3,9,20.27,712.9,28.21,16.61,49.51,44.39,727.75
2023,10,3,10,25.67,813.4,28.71,17.13,49.65,36.68,832.67
2023,10,3,11,34.94,803.9,29.13,17.36,49.16,33.64,853.55
2023,10,3,12,24.21,728.85,29.41,17.51,48.88,36.49,819.85
2023,10,3,13,39.59,667.95,29.45,17.67,49.25,44.08,717.92
2023,10,3,14,31.98,513.28,29.39,17.93,50.24,54.44,557.22
2023,10,3,15,33.52,315.4,29.53,17.76,49.56,66.26,353.52
2023,10,3,16,27.18,120.55,28.89,16.69,48.12,78.81,136.0
2023,10,3,17,19.63,5.3,26.41,18.98,64.14,89.12,5.68
2023,10,3,18,26.06,0.0,25.57,17.41,60.86,90.0,0.0
2023,10,3,19,16.05,0.0,25.32,16.49,58.11,90.0,0.0
2023,10,3,20,21.34,0.0,25.12,16.03,57.17,90.0,0.0
2023,10,3,21,12.98,0.0,23.51,17.26,68.07,90.0,0.0
2023,10,3,22,10.62,0.0,22.16,17.81,76.35,90.0,0.0
2023,10,3,23,20.72,0.0,21.23,18.01,81.83,90.0,0.0
2023,10,4,0,26.55,0.0,20.78,18.04,84.27,90.0,0.0
2023,10,4,1,18.18,0.0,20.59,18.14,85.84,90.0,0.0
2023,10,4,2,2.96,0.0,20.55,18.31,87.02,90.0,0.0
2023,10,4,3,2.96,0.0,20.64,18.47,87.34,90.0,0.0
2023,10,4,4,1.18,0.0,20.9,18.52,86.29,90.0,0.0
2023,10,4,5,1.18,4.57,21.26,18.53,84.44,89.31,4.57
2023,10,4,6,16.72,133.12,22.65,20.45,87.55,79.36,136.45
2023,10,4,7,2.44,358.9,25.43,20.13,72.46,66.82,360.33
2023,10,4,8,3.59,563.83,28.05,19.1,58.3,55.01,567.15
2023,10,4,9,7.1,724.47,28.78,19.79,58.32,44.64,731.8
2023,10,4,10,14.69,822.65,29.29,20.59,59.47,37.0,837.08
2023,10,4,11,35.42,797.72,29.7,21.12,60.01,34.02,855.38
2023,10,4,12,31.55,739.08,29.93,21.51,60.69,36.87,824.85
2023,10,4,13,48.49,656.25,29.94,21.76,61.58,44.43,724.95
2023,10,4,14,41.86,508.05,29.79,21.88,62.52,54.76,565.47
2023,10,4,15,46.39,312.48,29.31,22.04,64.91,66.54,361.58
2023,10,4,16,30.59,132.35,28.69,22.38,68.79,79.07,140.52
2023,10,4,17,16.05,5.22,26.82,22.73,78.38,89.21,5.3
2023,10,4,18,11.26,0.0,25.46,22.29,82.58,90.0,0.0
2023,10,4,19,10.08,0.0,24.74,21.86,84.04,90.0,0.0
2023,10,4,20,15.99,0.0,24.29,21.32,83.45,90.0,0.0
2023,10,4,21,21.69,0.0,24.04,20.73,81.72,90.0,0.0
2023,10,4,22,17.19,0.0,23.75,20.27,80.83,90.0,0.0
2023,10,4,23,21.95,0.0,23.42,19.95,80.87,90.0,0.0
2023,10,5,0,25.69,0.0,22.51,20.11,86.23,90.0,0.0
2023,10,5,1,17.18,0.0,21.77,20.13,90.35,90.0,0.0
2023,10,5,2,18.92,0.0,21.31,20.02,92.3,90.0,0.0
2023,10,5,3,21.29,0.0,21.13,19.85,92.39,90.0,0.0
